#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent
43	Morocco	949,732	+84	14,774		931,985	+102	2,973	347	25,308	394	10,416,645	277,578	37,526,965	Africa
44	Jordan	943,305	+4,012	11,551	+36	880,572	+2,416	51,182	1,028	91,177	1,116	12,057,798	1,165,469	10,345,875	Asia
45	Greece	924,506	+3,823	17,959	+98	829,327	+8,047	77,220	647	89,314	1,735	35,624,841	3,441,604	10,351,232	Europe
46	Georgia	838,639	+3,333	11,927	+56	779,510	+5,052	47,202		210,800	2,998	11,486,807	2,887,317	3,978,367	Asia
47	Nepal	820,878	+154	11,523	+2	802,389	+342	6,966		27,477	386	4,611,000	154,345	29,874,656	Asia
48	UAE	741,918	+60	2,146	+1	736,778	+79	2,994		73,758	213	100,819,432	10,023,045	10,058,763	Asia
49	Tunisia	717,258	+95	25,363		690,791	+84	1,104	58	59,807	2,115	3,169,379	264,272	11,992,883	Africa
50	Bulgaria	689,356	+728	28,101	+58	555,963	+520	105,292	756	100,275	4,088	6,513,142	947,415	6,874,648	Europe
51	Lebanon	668,087	+1,319	8,709	+8	631,294		28,084	186	98,504	1,284	4,795,578	707,070	6,782,328	Asia
52	Slovakia	667,961	+7,575	14,274	+46	545,872	+5,753	107,815	545	122,262	2,613	4,549,580	832,742	5,463,371	Europe
53	Belarus	651,839	+1,671	5,054	+13	638,844	+2,191	7,941		69,015	535	10,366,695	1,097,593	9,444,939	Europe
54	Guatemala	617,610	+115	15,928	+11	600,034	+208	1,648	5	33,598	866	3,110,368	169,206	18,382,147	North America
55	Croatia	603,316	+3,339	10,759	+64	558,231	+3,502	34,326	330	148,251	2,644	3,433,761	843,769	4,069,551	Europe
56	Azerbaijan	585,783	+1,662	7,807	+18	551,724	+2,391	26,252		57,050	760	5,521,070	537,698	10,267,975	Asia
57	Costa Rica	566,560		7,287		543,875		15,398	92	109,805	1,412	2,715,029	526,201	5,159,676	North America
58	Sri Lanka	562,520	+742	14,305	+27	529,662	+422	18,553		26,115	664	5,640,979	261,886	21,539,836	Asia
59	Ireland	560,054	+3,735	5,652		436,646	+2,551	117,756	117	111,665	1,127	8,762,233	1,747,029	5,015,504	Europe
60	Saudi Arabia	549,695	+24	8,833	+1	538,856	+32	2,006	48	15,451	248	31,078,369	873,541	35,577,451	Asia
61	Bolivia	535,757	+642	19,154	+17	491,187	+666	25,416	220	45,032	1,610	2,583,498	217,150	11,897,322	South America
62	Ecuador	526,615		33,219		443,880		49,516	759	29,223	1,843	1,991,800	110,530	18,020,382	South America
63	Myanmar	521,561	+350	19,088	+9	496,081	+673	6,392		9,496	348	5,541,974	100,903	54,923,970	Asia
64	Denmark	478,927	+4,290	2,872	+9	403,118		72,937	51	82,276	493	93,173,233	16,006,501	5,820,962	Europe
65	Panama	477,514	+208	7,362	+1	467,459	+174	2,693	20	108,269	1,669	4,229,187	958,907	4,410,424	North America
66	Lithuania	467,910	+1,232	6,696	+23	432,185	+294	29,029	131	175,334	2,509	6,111,336	2,290,018	2,668,685	Europe
67	Paraguay	462,956	+48	16,463	+2	445,657	+69	836	41	63,803	2,269	1,943,738	267,881	7,255,974	South America
68	S. Korea	440,896	+3,928	3,548	+56	392,311	+2,170	45,037	647	8,589	69	15,804,065	307,883	51,331,409	Asia
69	Venezuela	430,696	+650	5,138	+7	417,831	+694	7,727	681	15,207	181	3,359,014	118,600	28,322,293	South America
70	Palestine	429,697	+364	4,528	+4	422,442	+328	2,727	38	81,563	859	2,720,854	516,460	5,268,275	Asia
71	Slovenia	417,376	+1,478	5,188	+23	372,984	+2,345	39,204	197	200,725	2,495	1,927,796	927,119	2,079,341	Europe
72	Kuwait	413,297	+31	2,465		410,575		257		94,803	565	5,289,059	1,213,218	4,359,528	Asia
73	Dominican Republic	406,803	+292	4,204		399,438	+712	3,161	199	36,978	382	2,449,337	222,643	11,001,208	North America
74	Uruguay	399,348	+167	6,129	+4	391,083	+171	2,136	12	114,403	1,756	4,090,729	1,171,892	3,490,704	South America
75	Mongolia	380,945	+329	1,990	+5	313,256		65,699	192	113,625	594	4,030,048	1,202,053	3,352,637	Asia
76	Honduras	377,888		10,403		120,308		247,177	59	37,317	1,027	1,121,382	110,738	10,126,457	North America
77	Libya	371,571	+784	5,438	+8	341,723	+2,720	24,410		53,059	777	1,900,679	271,413	7,002,915	Africa
78	Ethiopia	371,262	+85	6,740	+4	348,799	+500	15,723	233	3,121	57	3,860,277	32,448	118,969,649	Africa
79	Moldova	362,433	+107	9,069	+15	346,629	+562	6,735	205	90,141	2,256	2,196,983	546,413	4,020,739	Europe
80	Egypt	356,718	+951	20,347	+42	296,167	+733	40,204	90	3,396	194	3,693,367	35,158	105,051,654	Africa
81	Armenia	337,931	+409	7,514	+29	315,126	+1,106	15,291		113,741	2,529	2,356,046	793,000	2,971,053	Asia
82	Oman	304,519		4,113		299,951		455	7	57,572	778	25,000,000	4,726,508	5,289,317	Asia
83	Bahrain	277,585	+33	1,394		275,910	+21	281	2	155,538	781	7,367,419	4,128,146	1,784,680	Asia
84	Bosnia and Herzegovina	272,798		12,456		192,218		68,124		83,885	3,830	1,385,921	426,171	3,252,029	Europe
85	Singapore	262,383	+747	701	+11	248,323	+2,061	13,359	55	44,357	119	21,098,774	3,566,878	5,915,194	Asia
86	Norway	260,921	+1,721	1,050		88,952		170,919	62	47,605	192	8,537,200	1,557,602	5,480,991	Europe
87	Kenya	254,951	+11	5,333	+1	248,131	+15	1,487	20	4,599	96	2,827,102	50,996	55,438,108	Africa
88	Latvia	252,413	+488	4,146	+16	236,578	+737	11,689	176	135,942	2,233	5,319,394	2,864,861	1,856,772	Europe
89	Qatar	243,132	+153	611		240,527	+128	1,994	17	86,591	218	2,982,237	1,062,124	2,807,805	Asia
90	Estonia	221,549	+389	1,791	+2	200,847	+682	18,911	38	166,855	1,349	2,323,341	1,749,777	1,327,793	Europe
91	North Macedonia	215,009	+333	7,547	+19	199,064	+309	8,398		103,208	3,623	1,467,751	704,548	2,083,253	Europe
92	Nigeria	214,092	+110	2,976	+1	207,254	+70	3,862	11	1,004	14	3,479,682	16,311	213,327,135	Africa
93	Algeria	210,152	+172	6,058	+6	144,160	+131	59,934	20	4,674	135	230,861	5,134	44,965,909	Africa
94	Zambia	210,143	+5	3,667		206,386	+15	90	15	10,998	192	2,714,670	142,070	19,107,963	Africa
95	Australia	207,982	+1,234	1,994	+4	191,722	+1,156	14,266	73	8,025	77	47,498,541	1,832,735	25,916,754	Australia/Oceania
96	Albania	199,555	+418	3,089	+4	189,044	+451	7,422	23	69,450	1,075	1,391,072	484,126	2,873,365	Europe
97	Botswana	194,909		2,416		191,961		532	1	80,592	999	1,859,485	768,871	2,418,462	Africa
98	Uzbekistan	192,831	+232	1,397	+2	189,448	+189	1,986	23	5,646	41	1,377,915	40,346	34,152,427	Asia
99	Kyrgyzstan	183,248	+41	2,741	+1	178,048	+88	2,459	131	27,450	411	1,828,196	273,855	6,675,773	Asia
100	Finland	182,284		1,309		46,000		134,975	44	32,827	236	7,866,903	1,416,730	5,552,858	Europe
101	Afghanistan	157,228	+38	7,308		140,477	+26	9,443	1,124	3,915	182	790,451	19,682	40,162,033	Asia
102	Montenegro	156,873	+265	2,285	+2	151,851	+384	2,737	60	249,727	3,638	903,392	1,438,115	628,178	Europe
103	Mozambique	151,524	+9	1,940		149,485	+14	99	8	4,664	60	976,023	30,044	32,486,827	Africa
104	Zimbabwe	133,991	+40	4,705		128,655	+9	631	12	8,834	310	1,585,579	104,537	15,167,676	Africa
105	Cyprus	133,274	+337	594	+2	124,370		8,310	37	109,264	487	9,477,138	7,769,751	1,219,748	Asia
106	Ghana	130,920		1,209		129,042		669	5	4,093	38	1,933,408	60,446	31,985,843	Africa
107	Namibia	129,180	+20	3,573		125,483	+11	124	2	49,576	1,371	786,776	301,945	2,605,692	Africa
108	Uganda	127,451	+28	3,252		97,847	+418	26,352	127	2,668	68	1,948,131	40,780	47,771,484	Africa
109	Cambodia	120,087	+23	2,931	+4	116,466	+20	690		7,045	172	2,713,661	159,207	17,044,899	Asia
110	El Salvador	119,803	+112	3,771	+2	102,982	+1,890	13,050	336	18,340	577	1,440,742	220,555	6,532,345	North America
111	Cameroon	106,794		1,791		102,716		2,287	152	3,887	65	1,751,774	63,758	27,475,438	Africa
112	Rwanda	100,330	+5	1,342		45,521		53,467	1	7,485	100	3,460,087	258,140	13,403,894	Africa
113	China	98,631	+23	4,636		93,210	+47	785	7	69	3	160,000,000	111,163	1,439,323,776	Asia
114	Maldives	91,464	+114	248		89,434	+139	1,782	23	165,113	448	1,743,453	3,147,317	553,949	Asia
115	Jamaica	91,169	+47	2,388	+3	62,444	+97	26,337	9	30,600	802	670,794	225,145	2,979,390	North America
116	Luxembourg	88,108		866		83,258		3,984	10	137,600	1,352	3,675,228	5,739,674	640,320	Europe
117	Senegal	73,985	+4	1,885		72,087	+3	13	2	4,261	109	872,160	50,227	17,364,537	Africa
118	Laos	71,518	+1,195	159	+5	7,339		64,020		9,633	21	776,984	104,655	7,424,266	Asia
119	Trinidad and Tobago	70,136	+456	2,115	+25	57,544	+296	10,477	22	49,888	1,504	443,512	315,470	1,405,878	North America
120	Angola	65,144	+5	1,733		63,197	+5	214	3	1,899	51	1,179,270	34,378	34,303,404	Africa
121	Malawi	61,897	+8	2,305	+1	58,765	+2	827	67	3,122	116	440,594	22,224	19,825,270	Africa
122	Ivory Coast	61,708	+4	704		60,702	+18	302		2,261	26	1,131,105	41,437	27,297,192	Africa
123	Réunion	59,048		381		56,040		2,627	18	65,296	421	1,347,378	1,489,938	904,318	Africa
124	DRC	58,115		1,104		50,930		6,081		622	12	306,299	3,280	93,389,220	Africa
125	Guadeloupe	55,147		746		2,250		52,151	23	137,792	1,864	551,264	1,377,402	400,220	North America
126	Fiji	52,506	+8	696		51,013	+22	797		57,979	769	460,318	508,301	905,601	Australia/Oceania
127	Suriname	50,741	+31	1,164	+2	29,567	+1	20,010	10	85,417	1,959	158,501	266,819	594,040	South America
128	Syria	47,965	+102	2,739	+6	28,981	+95	16,245		2,650	151	103,566	5,722	18,098,765	Asia
129	Eswatini	46,538	+10	1,248		45,241	+3	49	10	39,536	1,060	387,508	329,208	1,177,091	Africa
130	French Guiana	45,864		326		11,254		34,284	11	148,153	1,053	447,549	1,445,707	309,571	South America
131	French Polynesia	45,609		636		N/A	N/A	N/A	7	161,050	2,246			283,197	Australia/Oceania
132	Martinique	44,318		700		104		43,514	1	118,227	1,867	416,247	1,110,421	374,855	North America
133	Madagascar	44,072		967		42,767		338	3	1,536	34	249,510	8,696	28,692,364	Africa
134	Sudan	42,056		3,114		32,905		6,037		929	69	238,579	5,268	45,289,797	Africa
135	Malta	39,234	+72	468		37,293	+43	1,473	1	88,524	1,056	1,211,456	2,733,423	443,201	Europe
136	Mauritania	39,178	+63	831		37,380	+54	967	14	8,126	172	500,581	103,821	4,821,560	Africa
137	Cabo Verde	38,362	+4	349		37,946	+9	67	23	67,958	618	211,166	374,079	564,496	Africa
138	Guyana	37,773	+66	987	+1	35,265	+24	1,521	17	47,699	1,246	389,445	491,784	791,903	South America
139	Gabon	37,298		279		32,019		5,000	8	16,219	121	1,396,270	607,172	2,299,627	Africa
140	Papua New Guinea	35,029	+83	545	+3	33,828	+327	656	7	3,813	59	249,149	27,124	9,185,619	Australia/Oceania
141	Guinea	30,768	+5	387		29,725		656	46	2,257	28	569,542	41,774	13,633,779	Africa
142	Belize	30,165		570		28,421		1,174	10	73,972	1,398	345,261	846,662	407,791	North America
143	Tanzania	26,261		730		N/A	N/A	N/A	7	423	12			62,126,685	Africa
144	Togo	26,241		243		25,900		98		3,069	28	576,999	67,472	8,551,728	Africa
145	Barbados	25,038	+115	225	+2	21,118	+321	3,695		86,976	782	434,521	1,509,430	287,871	North America
146	Haiti	25,027		723		20,973		3,331		2,158	62	132,422	11,417	11,598,368	North America
147	Benin	24,850		161		24,546		143	5	1,977	13	604,310	48,076	12,569,832	Africa
148	Seychelles	23,197		125		22,590		482		233,829	1,260			99,205	Africa
149	Somalia	23,016		1,327		12,046		9,643		1,393	80	262,138	15,871	16,516,763	Africa
150	Bahamas	22,734		671		21,604		459	4	57,043	1,684	167,558	420,431	398,539	North America
151	Lesotho	21,768		662		13,685		7,421		10,049	306	257,888	119,052	2,166,185	Africa
152	Mauritius	21,325	+134	455		19,425	+120	1,445		16,729	357	358,675	281,370	1,274,744	Africa
153	Mayotte	20,938		185		2,964		17,789		74,228	656	176,919	627,203	282,076	Africa
154	Burundi	20,386		38		773		19,575		1,646	3	345,742	27,908	12,388,680	Africa
155	Timor-Leste	19,822		122		19,697	+1	3		14,642	90	169,501	125,204	1,353,796	Asia
156	Congo	18,837		349		12,421		6,067		3,299	61	188,207	32,966	5,709,163	Africa
157	Iceland	17,701	+64	35		15,665		2,001	3	51,402	102	1,236,987	3,592,081	344,365	Europe
158	Curaçao	17,397	+7	178		17,106	+4	113	3	105,411	1,079	334,926	2,029,375	165,039	North America
159	Mali	17,339	+39	605	+2	15,128	+14	1,606		823	29	487,323	23,128	21,070,984	Africa
160	Channel Islands	17,326		103		15,135		2,088		98,376	585	1,067,673	6,062,156	176,121	Europe
161	Nicaragua	17,152		209		4,225		12,718		2,546	31			6,735,600	North America
162	Tajikistan	17,095		124		16,966		5		1,737	13			9,839,097	Asia
163	Andorra	16,712		131		15,770		811	4	215,809	1,692	193,595	2,499,968	77,439	Europe
164	Taiwan	16,588	+10	848		15,597	+3	143		695	36	8,329,122	348,826	23,877,563	Asia
165	Aruba	16,324	+12	174		15,978	+23	172	11	151,985	1,620	177,885	1,656,208	107,405	North America
166	Burkina Faso	15,711		281		15,211		219		724	13	230,176	10,603	21,709,361	Africa
167	Brunei	15,036	+44	97		14,412	+45	527		33,912	219	612,963	1,382,472	443,382	Asia
168	Equatorial Guinea	13,579		173		13,323		83	1	9,251	118	242,340	165,108	1,467,764	Africa
169	Djibouti	13,504		186		13,291		27		13,394	184	246,141	244,130	1,008,237	Africa
170	Saint Lucia	12,970	+16	280		12,562	+9	128	7	70,180	1,515	99,688	539,408	184,810	North America
171	South Sudan	12,717		133		12,395		189	2	1,118	12	259,491	22,805	11,378,632	Africa
172	Hong Kong	12,428	+3	213		12,133	+3	82		1,639	28	28,195,188	3,718,353	7,582,708	Asia
173	New Caledonia	12,105	+6	276		11,518	+40	311	14	41,833	954	42,756	147,758	289,366	Australia/Oceania
174	CAR	11,708		101		6,859		4,748	2	2,366	20	60,228	12,172	4,948,007	Africa
175	New Zealand	11,260	+146	43	+1	5,635	+68	5,582	64	2,251	9	4,871,752	973,941	5,002,100	Australia/Oceania
176	Isle of Man	11,152	+67	66		10,466	+103	620	1	130,178	770	133,676	1,560,414	85,667	Europe
177	Gambia	9,989		342		9,638		9	3	3,976	136	121,854	48,506	2,512,141	Africa
178	Yemen	9,987	+6	1,946	+1	6,845	+16	1,196	23	325	63	265,253	8,626	30,750,390	Asia
179	Eritrea	7,318	+13	60		7,084	+8	174		2,024	17	23,693	6,553	3,615,561	Africa
180	Gibraltar	7,180	+17	98		6,632	+144	450	2	213,202	2,910	414,021	12,293,880	33,677	Europe
181	Niger	6,974	+16	254		6,541		179	2	274	10	186,846	7,345	25,437,623	Africa
182	Cayman Islands	6,738		4		2,550		4,184	25	100,855	60	202,426	3,029,921	66,809	North America
183	Guinea-Bissau	6,440		148	+2	6,268	+9	24		3,167	73	106,886	52,564	2,033,445	Africa
184	Sierra Leone	6,401		121		N/A	N/A	N/A		780	15	160,729	19,588	8,205,315	Africa
185	Dominica	5,955	+136	38	+1	5,475	+79	442		82,436	526	108,009	1,495,183	72,238	North America
186	Grenada	5,888		200		5,622		66		51,987	1,766	87,070	768,776	113,258	North America
187	Liberia	5,821		287		5,523		11	2	1,114	55	128,246	24,545	5,224,938	Africa
188	San Marino	5,790		93		5,519		178	2	170,134	2,733	88,512	2,600,846	34,032	Europe
189	Bermuda	5,730		106		5,603		21	2	92,489	1,711	639,674	10,325,150	61,953	North America
190	St. Vincent Grenadines	5,500		74		4,991		435	7	49,355	664	89,984	807,488	111,437	North America
191	Chad	5,105		175		4,874		56		299	10	148,082	8,666	17,088,618	Africa
192	Sint Maarten	4,575		75		4,480		20	10	105,023	1,722	62,056	1,424,544	43,562	North America
193	Liechtenstein	4,507	+47	61		3,958		488	8	117,732	1,593	77,368	2,021,002	38,282	Europe
194	Comoros	4,498	+9	150		4,284	+11	64		5,022	167			895,672	Africa
195	Antigua and Barbuda	4,141		117		4,008	+8	16	11	41,798	1,181	17,782	179,486	99,072	North America
196	Saint Martin	3,949		56		1,399		2,494	7	99,737	1,414	54,303	1,371,496	39,594	North America
197	Sao Tome and Principe	3,731		56		3,675		0		16,590	249	14,689	65,317	224,889	Africa
198	Monaco	3,728		36		3,523	+6	169	1	94,061	908	54,960	1,386,688	39,634	Europe
199	Faeroe Islands	3,505	+97	13		3,077	+62	415	7	71,349	265	560,000	11,399,491	49,125	Europe
200	Turks and Caicos	3,096		24		3,021		51		78,469	608	94,789	2,402,458	39,455	North America
201	Caribbean Netherlands	2,889	+20	22		2,632	+9	235		108,744	828	30,126	1,133,963	26,567	North America
202	Saint Kitts and Nevis	2,782	+3	28		2,728	+5	26	1	51,778	521	56,538	1,052,281	53,729	North America
203	British Virgin Islands	2,765		38		N/A	N/A	N/A	7	90,611	1,245	82,570	2,705,882	30,515	North America
204	Bhutan	2,640	+4	3		2,620		17		3,369	4	1,240,261	1,582,813	783,580	Asia
205	St. Barth	1,601		6		N/A	N/A	N/A		161,407	605	56,491	5,695,231	9,919	North America
206	Anguilla	1,334		3		1,207		124		87,809	197	51,382	3,382,175	15,192	North America
207	Greenland	1,332				1,011		321	2	23,406		106,610	1,873,342	56,909	North America
208	Diamond Princess	712		13		699		0							
209	Wallis and Futuna	445		7		438		0		40,598	639	20,508	1,870,997	10,961	Australia/Oceania
210	Falkland Islands	79				N/A	N/A	N/A		21,811		7,747	2,138,874	3,622	South America
211	Macao	77				77		0		116		5,019	7,584	661,804	Asia
212	Saint Pierre Miquelon	59				32		27		10,254		11,864	2,061,870	5,754	North America
213	Montserrat	44		1		41		2		8,807	200	2,920	584,468	4,996	North America
214	Vatican City	27				27		0		33,582				804	Europe
215	Solomon Islands	20				20		0		28		4,500	6,333	710,581	Australia/Oceania
216	Western Sahara	10		1		8		1		16	2			618,000	Africa
217	MS Zaandam	9		2		7		0							
218	Palau	8				8		0		439		11,133	611,166	18,216	Australia/Oceania
219	Vanuatu	6		1		3		2		19	3	23,000	72,499	317,244	Australia/Oceania
220	Marshall Islands	4				4		0		67				59,753	Australia/Oceania
221	Samoa	3				3		0		15				200,272	Australia/Oceania
222	Saint Helena	2				2		0		328				6,102	Africa
223	Micronesia	1				1		0		9				116,722	Australia/Oceania
224	Tonga	1				1		0		9				107,383	Australia/Oceania
0	Africa	8,718,219	+5,571	223,356	+73	8,116,611	+5,766	378,252	1,866						Africa
0	Asia	81,956,041	+79,958	1,211,482	+1,269	79,217,760	+74,708	1,526,799	29,644						Asia
0	Europe	73,008,287	+276,863	1,407,126	+2,596	64,354,693	+191,333	7,246,468	20,853						Europe
0	North America	58,909,831	+61,140	1,191,358	+667	47,425,843	+47,257	10,292,630	18,726						North America
0	Oceania	364,979	+1,477	4,198	+8	327,694	+1,613	33,087	165						Australia/Oceania
0	South America	38,956,036	+12,385	1,181,281	+234	37,028,709	+12,649	746,046	12,643						South America
0	World	261,914,114	+437,394	5,218,816	+4,847	236,472,016	+333,326	20,223,282	83,897	33,601	669.5				All
