#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent
122	Ivory Coast	61,758	+34	704		60,797	+58	257		2,262	26	1,151,972	42,193	27,302,562	Africa
123	Réunion	61,188		384		57,781		3,023	18	67,658	425	1,347,378	1,489,851	904,371	Africa
124	DRC	58,306	+72	1,107		50,930		6,269		624	12	306,299	3,279	93,411,639	Africa
125	Guadeloupe	55,284	+38	748	+2	2,250		52,286	23	138,134	1,869	551,264	1,377,399	400,221	North America
126	Fiji	52,532	+12	697	+1	51,077	+11	758		58,004	770	461,245	509,294	905,655	Australia/Oceania
127	Suriname	50,848	+25	1,167	+1	29,574	+4	20,107	8	85,591	1,964	159,736	268,878	594,083	South America
128	Syria	48,267	+97	2,755	+6	29,272	+100	16,240		2,666	152	103,566	5,721	18,102,260	Asia
129	Eswatini	46,753	+97	1,248		45,243	+1	262	10	39,716	1,060	389,769	331,101	1,177,190	Africa
130	French Polynesia	46,319	+5	636		N/A	N/A	N/A	7	163,550	2,246			283,210	Australia/Oceania
131	French Guiana	46,060	+46	328	+1	11,254		34,478	9	148,756	1,059	452,628	1,461,811	309,635	South America
132	Martinique	45,501		718		104		44,679	1	121,384	1,915	416,247	1,110,430	374,852	North America
133	Madagascar	44,330		967		42,915		448	3	1,545	34	283,728	9,887	28,698,218	Africa
134	Sudan	43,229	+145	3,159		34,902	+480	5,168		954	70	238,579	5,267	45,298,211	Africa
135	Malta	39,530	+95	468		37,456	+70	1,606	2	89,190	1,056	1,211,456	2,733,362	443,211	Europe
136	Mauritania	39,339	+73	835	+3	37,627	+81	877	16	8,157	173	506,405	105,007	4,822,565	Africa
137	Cabo Verde	38,393	+23	350	+1	37,958	+5	85	23	68,007	620	211,166	374,046	564,546	Africa
138	Guyana	37,951	+77	997	+3	35,718	+67	1,236	17	47,922	1,259	392,287	495,353	791,934	South America
139	Gabon	37,342		279		32,296		4,767	10	16,235	121	1,399,453	608,442	2,300,058	Africa
140	Papua New Guinea	35,237	+58	546		34,115	+126	576	7	3,836	59	249,149	27,120	9,187,010	Australia/Oceania
141	Guinea	30,770		387		29,725		658	49	2,256	28	569,940	41,795	13,636,709	Africa
142	Belize	30,517	+86	578		28,860	+92	1,079	10	74,824	1,417	351,066	860,772	407,850	North America
143	Togo	26,273	+8	243		25,915		115		3,072	28	580,979	67,924	8,553,323	Africa
144	Tanzania	26,270		730		N/A	N/A	N/A	7	423	12			62,140,687	Africa
145	Barbados	25,429	+113	231	+2	22,313	+284	2,885		88,334	802	437,308	1,519,095	287,874	North America
146	Haiti	25,351	+176	746	+8	21,503	+241	3,102		2,186	64	132,422	11,416	11,599,507	North America
147	Benin	24,863	+13	161		24,546		156	5	1,978	13	604,310	48,066	12,572,444	Africa
148	Seychelles	23,537	+340	127	+2	22,912	+322	498		237,244	1,280			99,210	Africa
149	Somalia	23,016		1,327		12,046		9,643		1,393	80	262,138	15,868	16,520,411	Africa
150	Bahamas	22,802	+11	677	+6	21,614	+5	511	4	57,210	1,699	169,024	424,076	398,570	North America
151	Lesotho	21,807	+28	663	+1	13,707	+18	7,437		10,066	306	261,223	120,584	2,166,324	Africa
152	Mauritius	21,655	+112	455		19,790	+74	1,410		16,987	357	358,675	281,366	1,274,761	Africa
153	Mayotte	20,973		185		2,964		17,824		74,338	656	176,919	627,083	282,130	Africa
154	Burundi	20,415		38		773		19,604		1,647	3	345,742	27,901	12,391,595	Africa
155	Timor-Leste	19,822		122		19,697		3		14,640	90	169,501	125,185	1,354,003	Asia
156	Congo	18,970		354		12,421		6,195		3,322	62	188,207	32,959	5,710,280	Africa
157	Channel Islands	18,401	+219	104	+1	16,107	+200	2,190		104,471	590	1,079,242	6,127,357	176,135	Europe
158	Iceland	18,055	+161	35		16,488	+170	1,532	3	52,427	102	1,252,431	3,636,739	344,383	Europe
159	Mali	17,500	+66	610	+4	15,175	+14	1,715		830	29	490,532	23,275	21,075,785	Africa
160	Curaçao	17,426	+25	179	+1	17,152	+33	95	3	105,583	1,085	336,234	2,037,226	165,045	North America
161	Andorra	17,426	+241	131		16,029	+74	1,266	4	225,026	1,692	193,595	2,499,935	77,440	Europe
162	Nicaragua	17,254		210		4,225		12,819		2,561	31			6,736,246	North America
163	Tajikistan	17,095		124		16,966		5		1,737	13			9,840,857	Asia
164	Taiwan	16,609	+8	848		15,617	+9	144		696	36	8,406,970	352,081	23,877,915	Asia
165	Aruba	16,372	+18	174		16,014	+20	184	13	152,427	1,620	177,885	1,656,146	107,409	North America
166	Burkina Faso	16,000		286		15,345		369		737	13	234,250	10,788	21,714,077	Africa
