#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	50294999.0	122415.0	812580.0	1947.0	39744837.0	67667.0	9737582.0	14377.0	150680.0	2434.0	766621485.0	2296742.0	333786570.0	North America	2021-12-07
2	India	34656822.0	8439.0	473952.0	195.0	34079612.0	10004.0	103258.0	8944.0	24764.0	339.0	649447014.0	464070.0	1399457705.0	Asia	2021-12-07
3	Brazil	22157726.0	10250.0	616067.0	278.0	21386271.0	15883.0	155388.0	8318.0	103191.0	2869.0	63776166.0	297011.0	214726349.0	South America	2021-12-07
4	UK	10559616.0	45449.0	145826.0	180.0	9300698.0	41519.0	1113092.0	901.0	154386.0	2132.0	370541215.0	5417467.0	68397507.0	Europe	2021-12-07
5	Russia	9864845.0	31096.0	283644.0	1182.0	8565091.0	34615.0	1016110.0	2300.0	67556.0	1942.0	228800000.0	1566863.0	146024245.0	Europe	2021-12-07
6	Turkey	8943837.0	22687.0	78215.0	198.0	8486689.0	24366.0	378933.0	1128.0	104435.0	913.0	110159341.0	1286305.0	85640173.0	Asia	2021-12-07
7	France	7987591.0	59019.0	119899.0	172.0	7211231.0	20102.0	656461.0	2351.0	121984.0	1831.0	170480237.0	2603518.0	65480724.0	Europe	2021-12-07
8	Germany	6270761.0	51592.0	104361.0	448.0	5170400.0	50300.0	996000.0	4636.0	74503.0	1240.0	85782441.0	1019178.0	84168260.0	Europe	2021-12-07
9	Iran	6141335.0	3514.0	130356.0	79.0	5936975.0	6473.0	74004.0	3213.0	71800.0	1524.0	39415479.0	460817.0	85533945.0	Asia	2021-12-07
10	Argentina	5346242.0	3089.0	116703.0	23.0	5205534.0	1725.0	24005.0	687.0	116755.0	2549.0	26501999.0	578767.0	45790446.0	South America	2021-12-07
11	Spain	5246766.0	10952.0	88237.0	18.0	4937402.0	3075.0	221127.0	814.0	112156.0	1886.0	66213858.0	1415408.0	46780761.0	Europe	2021-12-07
12	Italy	5134305.0	15743.0	134386.0	88.0	4759038.0	10584.0	240881.0	776.0	85098.0	2227.0	123331813.0	2044143.0	60334252.0	Europe	2021-12-07
13	Colombia	5084466.0	1704.0	128874.0	53.0	4925444.0	2011.0	30148.0	342.0	98421.0	2495.0	28431055.0	550345.0	51660442.0	South America	2021-12-07
14	Indonesia	4258076.0	261.0	143893.0	17.0	4108717.0	420.0	5466.0	0.0	15335.0	518.0	56549237.0	203656.0	277670368.0	Asia	2021-12-07
15	Mexico	3902015.0	752.0	295312.0	110.0	3260084.0	2408.0	346619.0	4798.0	29815.0	2256.0	11954353.0	91342.0	130874890.0	North America	2021-12-07
16	Poland	3704047.0	19373.0	86204.0	503.0	3184676.0	16922.0	433167.0	2036.0	98024.0	2281.0	25095931.0	664140.0	37787133.0	Europe	2021-12-07
17	Ukraine	3510610.0	8655.0	88986.0	467.0	3082619.0	22878.0	339005.0	177.0	80970.0	2052.0	16119721.0	371793.0	43356666.0	Europe	2021-12-07
18	South Africa	3051222.0	13147.0	90002.0	27.0	2864648.0	3276.0	96572.0	546.0	50533.0	1491.0	19838883.0	328564.0	60380554.0	Africa	2021-12-07
19	Philippines	2835223.0	234.0	49590.0	91.0	2772463.0	606.0	13170.0	899.0	25389.0	444.0	24390103.0	218409.0	111671566.0	Asia	2021-12-07
20	Netherlands	2790830.0	17911.0	19770.0	68.0	2181308.0	11315.0	589752.0	620.0	162359.0	1150.0	19205114.0	1117274.0	17189264.0	Europe	2021-12-07
21	Malaysia	2667999.0	4965.0	30718.0	66.0	2576870.0	4817.0	60411.0	437.0	80946.0	932.0	38569695.0	1170183.0	32960404.0	Asia	2021-12-07
22	Czechia	2262782.0	15544.0	33986.0	116.0	1971793.0	683.0	257003.0	1009.0	210737.0	3165.0	44927649.0	4184188.0	10737484.0	Europe	2021-12-07
23	Peru	2246633.0	1487.0	201450.0	29.0	0.0	0.0	0.0	997.0	66804.0	5990.0	20623407.0	613242.0	33630136.0	South America	2021-12-07
24	Thailand	2148766.0	3525.0	20995.0	31.0	2061374.0	6109.0	66397.0	1369.0	30674.0	300.0	14913135.0	212889.0	70051246.0	Asia	2021-12-07
25	Iraq	2085586.0	625.0	23919.0	16.0	2051912.0	952.0	9755.0	85.0	50237.0	576.0	16469999.0	396725.0	41514865.0	Asia	2021-12-07
26	Belgium	1868906.0	13844.0	27319.0	43.0	1387296.0	8688.0	454291.0	809.0	160256.0	2343.0	25383627.0	2176615.0	11661974.0	Europe	2021-12-07
27	Canada	1815215.0	2971.0	29827.0	27.0	1756185.0	3069.0	29203.0	497.0	47498.0	780.0	49518440.0	1295729.0	38216668.0	North America	2021-12-07
28	Romania	1788260.0	1421.0	57274.0	101.0	1705896.0	2612.0	25090.0	834.0	93855.0	3006.0	16234994.0	852074.0	19053500.0	Europe	2021-12-07
29	Chile	1775212.0	1164.0	38535.0	4.0	1670658.0	2537.0	66019.0	698.0	91735.0	1991.0	26051962.0	1346250.0	19351503.0	South America	2021-12-07
30	Japan	1728015.0	73.0	18365.0	1.0	1708819.0	108.0	831.0	28.0	13723.0	146.0	28204907.0	223989.0	125920841.0	Asia	2021-12-07
31	Bangladesh	1578011.0	291.0	28010.0	5.0	1542908.0	308.0	7093.0	1539.0	9447.0	168.0	11020857.0	65977.0	167041879.0	Asia	2021-12-07
32	Israel	1347474.0	804.0	8210.0	1.0	1333483.0	486.0	5781.0	106.0	144486.0	880.0	35400109.0	3795851.0	9326000.0	Asia	2021-12-07
33	Vietnam	1337523.0	13840.0	26700.0	217.0	1011656.0	1249.0	299167.0	7019.0	13566.0	271.0	70146808.0	711468.0	98594416.0	Asia	2021-12-07
34	Pakistan	1287393.0	232.0	28784.0	7.0	1246783.0	319.0	11826.0	813.0	5670.0	127.0	22295147.0	98201.0	227035878.0	Asia	2021-12-07
35	Serbia	1267112.0	1884.0	11995.0	40.0	1216373.0	3048.0	38744.0	180.0	145865.0	1381.0	6911480.0	795624.0	8686864.0	Europe	2021-12-07
36	Sweden	1222892.0	3337.0	15151.0	1.0	1163524.0	866.0	44217.0	50.0	120014.0	1487.0	13934770.0	1367550.0	10189584.0	Europe	2021-12-07
37	Austria	1207336.0	4233.0	12921.0	77.0	1098287.0	11154.0	96128.0	670.0	132965.0	1423.0	113295295.0	12477312.0	9080104.0	Europe	2021-12-07
38	Portugal	1172420.0	3417.0	18572.0	21.0	1093264.0	4969.0	60584.0	133.0	115463.0	1829.0	21858506.0	2152690.0	10154044.0	Europe	2021-12-07
