#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	49331682.0	77448.0	801721.0	507.0	39130839.0	95881.0	9399122.0	12689.0	147810.0	2402.0	752729633.0	2255373.0	333749517.0	North America	2021-11-30
2	India	34587822.0	6990.0	468980.0	190.0	34008183.0	9905.0	110659.0	8944.0	24720.0	335.0	640291325.0	457613.0	1399198423.0	Asia	2021-11-30
3	Brazil	22084749.0	3843.0	614428.0	114.0	21304115.0	10801.0	166206.0	8318.0	102864.0	2862.0	63776166.0	297051.0	214697495.0	South America	2021-11-30
4	UK	10188297.0	42200.0	144810.0	35.0	9025773.0	40719.0	1017714.0	925.0	148972.0	2117.0	361428446.0	5284760.0	68390701.0	Europe	2021-11-30
5	Russia	9604233.0	33860.0	273964.0	1209.0	8295811.0	27700.0	1034458.0	2300.0	65772.0	1876.0	224500000.0	1537428.0	146023052.0	Europe	2021-11-30
6	Turkey	8770372.0	24317.0	76635.0	189.0	8301883.0	23273.0	391854.0	1405.0	102430.0	895.0	107321500.0	1253422.0	85622825.0	Asia	2021-11-30
7	France	7628327.0	8279.0	119016.0	122.0	7113263.0	12453.0	396048.0	1563.0	116502.0	1818.0	162981031.0	2489097.0	65477969.0	Europe	2021-11-30
8	Iran	6113192.0	4310.0	129711.0	82.0	5873441.0	10193.0	110040.0	3338.0	71488.0	1517.0	38439240.0	449511.0	85513384.0	Asia	2021-11-30
9	Germany	5825543.0	42582.0	101652.0	241.0	4852800.0	29100.0	871091.0	4459.0	69217.0	1208.0	83816414.0	995880.0	84163150.0	Europe	2021-11-30
10	Argentina	5328416.0	1968.0	116554.0	25.0	5192404.0	1350.0	19458.0	614.0	116385.0	2546.0	26173874.0	571700.0	45782522.0	South America	2021-11-30
11	Spain	5153923.0	7637.0	88008.0	17.0	4920879.0	2195.0	145036.0	673.0	110173.0	1881.0	66213858.0	1415418.0	46780416.0	Europe	2021-11-30
12	Colombia	5067348.0	1975.0	128473.0	36.0	4907484.0	2053.0	31391.0	342.0	98109.0	2487.0	28064873.0	543366.0	51650076.0	South America	2021-11-30
13	Italy	5015783.0	7968.0	133746.0	68.0	4692408.0	4707.0	189629.0	669.0	83131.0	2217.0	118611763.0	1965856.0	60335946.0	Europe	2021-11-30
14	Indonesia	4256112.0	176.0	143819.0	11.0	4104333.0	419.0	7960.0	0.0	15331.0	518.0	54160249.0	195091.0	277615084.0	Asia	2021-11-30
15	Mexico	3883842.0	1050.0	293897.0	38.0	3240521.0	1963.0	349424.0	4798.0	29682.0	2246.0	11834145.0	90441.0	130848998.0	North America	2021-11-30
16	Poland	3520987.0	13141.0	83057.0	20.0	3022771.0	22459.0	415159.0	1820.0	93178.0	2198.0	24340316.0	644130.0	37787922.0	Europe	2021-11-30
17	Ukraine	3427827.0	5804.0	85414.0	297.0	2920714.0	10477.0	421699.0	177.0	79052.0	1970.0	15832613.0	365129.0	43361664.0	Europe	2021-11-30
18	South Africa	2963679.0	2273.0	89822.0	25.0	2849439.0	1668.0	24418.0	546.0	49095.0	1488.0	19434381.0	321941.0	60366253.0	Africa	2021-11-30
19	Philippines	2832309.0	599.0	48501.0	141.0	2767480.0	888.0	16328.0	1023.0	25369.0	434.0	24146328.0	216280.0	111643668.0	Asia	2021-11-30
20	Malaysia	2627903.0	4087.0	30370.0	61.0	2532036.0	4984.0	65497.0	507.0	79748.0	922.0	37643236.0	1142349.0	32952474.0	Asia	2021-11-30
21	Netherlands	2621022.0	21443.0	19349.0	32.0	2104563.0	7897.0	497110.0	575.0	152487.0	1126.0	19205114.0	1117321.0	17188541.0	Europe	2021-11-30
22	Peru	2234970.0	895.0	201144.0	36.0	0.0	0.0	0.0	962.0	66475.0	5983.0	20273392.0	602992.0	33621349.0	South America	2021-11-30
23	Czechia	2132503.0	9300.0	33035.0	112.0	1859871.0	155.0	239597.0	947.0	198611.0	3077.0	43539197.0	4055022.0	10737105.0	Europe	2021-11-30
24	Thailand	2111566.0	4753.0	20732.0	27.0	2013021.0	6165.0	77813.0	1369.0	30145.0	296.0	16196007.0	231213.0	70047905.0	Asia	2021-11-30
25	Iraq	2080448.0	826.0	23807.0	14.0	2043666.0	1367.0	12975.0	103.0	50134.0	574.0	16320352.0	393285.0	41497561.0	Asia	2021-11-30
26	Canada	1790142.0	2332.0	29670.0	27.0	1734556.0	4008.0	25916.0	480.0	46850.0	776.0	48740327.0	1275579.0	38210346.0	North America	2021-11-30
27	Romania	1778045.0	1096.0	56409.0	92.0	1683204.0	3262.0	38432.0	1203.0	93307.0	2960.0	15990674.0	839144.0	19055941.0	Europe	2021-11-30
28	Chile	1761365.0	1960.0	38343.0	30.0	1654564.0	2111.0	68458.0	680.0	91034.0	1982.0	25551531.0	1320604.0	19348368.0	South America	2021-11-30
