#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	49078755.0	23672.0	799312.0	127.0	38861714.0	21031.0	9417729.0	12438.0	147060.0	2395.0	748307879.0	2242231.0	333733637.0	North America	2021-11-27
2	India	34572523.0	8774.0	468554.0	621.0	33988797.0	10967.0	115172.0	8944.0	24711.0	335.0	638247889.0	456189.0	1399087302.0	Asia	2021-11-27
3	Brazil	22076863.0	9233.0	614236.0	236.0	21288281.0	5477.0	174346.0	8318.0	102834.0	2861.0	63776166.0	297068.0	214685129.0	South America	2021-11-27
4	UK	10109234.0	39175.0	144724.0	131.0	8951833.0	39409.0	1012677.0	925.0	147822.0	2116.0	358682719.0	5244836.0	68387784.0	Europe	2021-11-27
5	Russia	9536825.0	33946.0	271531.0	1239.0	8237465.0	36494.0	1027829.0	2300.0	65311.0	1860.0	223500000.0	1530586.0	146022541.0	Europe	2021-11-27
6	Turkey	8724400.0	23759.0	76233.0	192.0	8258603.0	25103.0	389564.0	1405.0	101902.0	890.0	106612299.0	1245247.0	85615390.0	Asia	2021-11-27
7	France	7588400.0	37218.0	118871.0	34.0	7098647.0	8487.0	370882.0	1563.0	115895.0	1815.0	162981031.0	2489142.0	65476789.0	Europe	2021-11-27
8	Iran	6105101.0	3045.0	129549.0	87.0	5853066.0	11196.0	122486.0	3356.0	71401.0	1515.0	38439240.0	449558.0	85504572.0	Asia	2021-11-27
9	Germany	5744517.0	49311.0	101340.0	170.0	4803100.0	27800.0	840077.0	4202.0	68256.0	1204.0	83816414.0	995906.0	84160960.0	Europe	2021-11-27
10	Argentina	5325560.0	1521.0	116517.0	12.0	5189507.0	1349.0	19536.0	593.0	116332.0	2545.0	26111525.0	570381.0	45779126.0	South America	2021-11-27
11	Spain	5131012.0	0.0	87955.0	0.0	4914286.0	0.0	128771.0	597.0	109683.0	1880.0	66213858.0	1415423.0	46780268.0	Europe	2021-11-27
12	Colombia	5063177.0	2620.0	128394.0	51.0	4903231.0	2629.0	31552.0	342.0	98037.0	2486.0	27975654.0	541685.0	51645633.0	South America	2021-11-27
13	Italy	4994886.0	12872.0	133627.0	90.0	4682318.0	6451.0	178941.0	624.0	82784.0	2215.0	117823171.0	1952762.0	60336672.0	Europe	2021-11-27
14	Indonesia	4255672.0	404.0	143807.0	11.0	4103639.0	260.0	8226.0	0.0	15331.0	518.0	53681387.0	193383.0	277591391.0	Asia	2021-11-27
15	Mexico	3879836.0	3445.0	293614.0	165.0	3236518.0	2158.0	349704.0	4798.0	29654.0	2244.0	11808599.0	90254.0	130837902.0	North America	2021-11-27
16	Poland	3487252.0	26180.0	82986.0	378.0	2978108.0	22630.0	426158.0	1752.0	92284.0	2196.0	24217580.0	640876.0	37788261.0	Europe	2021-11-27
17	Ukraine	3414540.0	14200.0	84717.0	568.0	2899967.0	22946.0	429856.0	177.0	78742.0	1954.0	15793678.0	364213.0	43363807.0	Europe	2021-11-27
18	South Africa	2958548.0	3220.0	89791.0	8.0	2847083.0	1476.0	21674.0	546.0	49015.0	1488.0	19383834.0	321136.0	60360124.0	Africa	2021-11-27
19	Philippines	2830969.0	691.0	48205.0	188.0	2765599.0	1346.0	17165.0	1170.0	25360.0	432.0	24070626.0	215625.0	111631712.0	Asia	2021-11-27
20	Malaysia	2619577.0	5097.0	30280.0	40.0	2522045.0	5352.0	67252.0	510.0	79504.0	919.0	37457825.0	1136840.0	32949075.0	Asia	2021-11-27
21	Netherlands	2577446.0	22031.0	19272.0	55.0	2089332.0	7624.0	468842.0	540.0	149954.0	1121.0	19205114.0	1117341.0	17188231.0	Europe	2021-11-27
22	Peru	2232749.0	1574.0	201071.0	45.0	0.0	0.0	0.0	954.0	66416.0	5981.0	20204659.0	601015.0	33617584.0	South America	2021-11-27
23	Czechia	2110570.0	20350.0	32800.0	97.0	1834742.0	573.0	243028.0	924.0	196571.0	3055.0	43387814.0	4040984.0	10736943.0	Europe	2021-11-27
24	Thailand	2100959.0	6073.0	20675.0	32.0	2000502.0	6538.0	79782.0	1595.0	29994.0	295.0	14913135.0	212903.0	70046474.0	Asia	2021-11-27
25	Iraq	2079084.0	563.0	23772.0	7.0	2040978.0	1366.0	14334.0	114.0	50110.0	573.0	16287958.0	392574.0	41490144.0	Asia	2021-11-27
26	Canada	1784354.0	2183.0	29628.0	10.0	1728330.0	804.0	26396.0	480.0	46702.0	775.0	48485587.0	1269003.0	38207636.0	North America	2021-11-27
27	Romania	1775572.0	1727.0	56202.0	161.0	1675184.0	5083.0	44186.0	1265.0	93172.0	2949.0	15954011.0	837174.0	19056987.0	Europe	2021-11-27
28	Chile	1757077.0	2634.0	38282.0	37.0	1650209.0	2109.0	68586.0	674.0	90819.0	1979.0	25412845.0	1313527.0	19347024.0	South America	2021-11-27
29	Japan	1726935.0	112.0	18357.0	4.0	1707625.0	206.0	953.0	50.0	13713.0	146.0	27752215.0	220376.0	125931373.0	Asia	2021-11-27
30	Belgium	1701633.0	21772.0	26840.0	47.0	1307154.0	5695.0	367639.0	669.0	145930.0	2302.0	24287332.0	2082855.0	11660599.0	Europe	2021-11-27
31	Bangladesh	1575579.0	155.0	27975.0	2.0	1540018.0	188.0	7586.0	1362.0	9435.0	168.0	10832247.0	64865.0	166997084.0	Asia	2021-11-27
32	Israel	1341881.0	340.0	8184.0	2.0	1327046.0	0.0	6651.0	128.0	143886.0	878.0	31188024.0	3344202.0	9326000.0	Asia	2021-11-27
33	Pakistan	1283886.0	411.0	28704.0	7.0	1241589.0	300.0	13593.0	935.0	5658.0	126.0	21876689.0	96408.0	226918495.0	Asia	2021-11-27
34	Serbia	1248719.0	2211.0	11537.0	53.0	1180992.0	5052.0	56190.0	212.0	143732.0	1328.0	6773079.0	779606.0	8687821.0	Europe	2021-11-27
35	Sweden	1198848.0	0.0	15113.0	0.0	1155281.0	0.0	28454.0	32.0	117674.0	1483.0	13586095.0	1333557.0	10187866.0	Europe	2021-11-27
36	Vietnam	1197404.0	16067.0	24692.0	148.0	956924.0	1668.0	215788.0	5383.0	12148.0	251.0	67526948.0	685062.0	98570511.0	Asia	2021-11-27
37	Portugal	1139810.0	3364.0	18405.0	12.0	1069716.0	2543.0	51689.0	104.0	112243.0	1812.0	20844492.0	2052663.0	10154853.0	Europe	2021-11-27
38	Austria	1132805.0	11671.0	12349.0	65.0	968185.0	11697.0	152271.0	608.0	124776.0	1360.0	109556932.0	12067465.0	9078703.0	Europe	2021-11-27
39	Hungary	1068888.0	0.0	33866.0	0.0	862534.0	0.0	172488.0	695.0	111044.0	3518.0	8298820.0	862142.0	9625818.0	Europe	2021-11-27
40	Switzerland	995028.0	7643.0	11502.0	5.0	856642.0	1798.0	126884.0	179.0	113800.0	1315.0	12159978.0	1390719.0	8743663.0	Europe	2021-11-27
41	Kazakhstan	969245.0	905.0	12651.0	16.0	933107.0	1311.0	23487.0	528.0	50766.0	663.0	11575012.0	606259.0	19092532.0	Asia	2021-11-27
42	Cuba	962067.0	183.0	8300.0	1.0	952739.0	231.0	1028.0	30.0	85012.0	733.0	11045585.0	976027.0	11316884.0	North America	2021-11-27
43	Morocco	949648.0	116.0	14774.0	1.0	931883.0	171.0	2991.0	347.0	25307.0	394.0	10403984.0	277249.0	37525770.0	Africa	2021-11-27
44	Jordan	939293.0	2674.0	11515.0	29.0	878156.0	1207.0	49622.0	1037.0	90792.0	1113.0	12015838.0	1161445.0	10345598.0	Asia	2021-11-27
45	Greece	920683.0	5859.0	17861.0	82.0	821280.0	7099.0	81542.0	641.0	88943.0	1725.0	35377491.0	3417662.0	10351371.0	Europe	2021-11-27
46	Georgia	835306.0	4058.0	11871.0	61.0	774458.0	2157.0	48977.0	0.0	209961.0	2984.0	11449856.0	2878015.0	3978387.0	Asia	2021-11-27
47	Nepal	820724.0	197.0	11521.0	3.0	802047.0	325.0	7156.0	0.0	27474.0	386.0	4604396.0	154131.0	29873223.0	Asia	2021-11-27
48	UAE	741858.0	68.0	2145.0	0.0	736699.0	98.0	3014.0	0.0	73755.0	213.0	100534447.0	9995037.0	10058437.0	Asia	2021-11-27
49	Tunisia	717163.0	175.0	25363.0	1.0	690707.0	136.0	1093.0	58.0	59801.0	2115.0	3166844.0	264068.0	11992545.0	Africa	2021-11-27
50	Bulgaria	688628.0	1218.0	28043.0	47.0	555443.0	1147.0	105142.0	783.0	100167.0	4079.0	6498924.0	945327.0	6874790.0	Europe	2021-11-27
51	Lebanon	666768.0	1515.0	8701.0	8.0	631294.0	655.0	26773.0	186.0	98308.0	1283.0	4795578.0	707061.0	6782411.0	Asia	2021-11-27
52	Slovakia	660386.0	9152.0	14228.0	51.0	540119.0	7174.0	106039.0	545.0	120875.0	2604.0	4528103.0	828812.0	5463364.0	Europe	2021-11-27
53	Belarus	650168.0	1696.0	5041.0	15.0	636653.0	2000.0	8474.0	0.0	68838.0	534.0	10342898.0	1095072.0	9444948.0	Europe	2021-11-27
54	Guatemala	617495.0	458.0	15917.0	19.0	599826.0	507.0	1752.0	5.0	33594.0	866.0	3107294.0	169047.0	18381240.0	North America	2021-11-27
