#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	50162494.0	91673.0	810483.0	733.0	39675200.0	122733.0	9676811.0	13997.0	150286.0	2428.0	764798583.0	2291317.0	333781277.0	North America	2021-12-06
2	India	34648383.0	6822.0	473757.0	220.0	34069608.0	8834.0	105018.0	8944.0	24759.0	339.0	648259067.0	463234.0	1399420665.0	Asia	2021-12-06
3	Brazil	22147476.0	4385.0	615789.0	115.0	21370388.0	7835.0	161299.0	8318.0	103145.0	2868.0	63776166.0	297017.0	214722227.0	South America	2021-12-06
4	UK	10514650.0	51262.0	145646.0	41.0	9259179.0	38553.0	1109825.0	900.0	153731.0	2129.0	369333562.0	5399887.0	68396535.0	Europe	2021-12-06
5	Russia	9833749.0	32136.0	282462.0	1184.0	8530476.0	28070.0	1020811.0	2300.0	67343.0	1934.0	228500000.0	1564810.0	146024075.0	Europe	2021-12-06
6	Turkey	8921150.0	20033.0	78017.0	187.0	8462323.0	25611.0	380810.0	1128.0	104173.0	911.0	109804024.0	1282193.0	85637694.0	Asia	2021-12-06
7	France	7928572.0	11308.0	119727.0	192.0	7191129.0	19749.0	617716.0	2066.0	121083.0	1828.0	167925512.0	2564518.0	65480330.0	Europe	2021-12-06
8	Germany	6219169.0	39330.0	103913.0	309.0	5120100.0	37600.0	995156.0	4636.0	73890.0	1235.0	85782441.0	1019187.0	84167530.0	Europe	2021-12-06
9	Iran	6137821.0	3356.0	130277.0	77.0	5930502.0	7186.0	77042.0	3232.0	71761.0	1523.0	39415479.0	460833.0	85531007.0	Asia	2021-12-06
10	Argentina	5343153.0	2477.0	116680.0	34.0	5203809.0	1969.0	22664.0	671.0	116690.0	2548.0	26452899.0	577709.0	45789314.0	South America	2021-12-06
11	Spain	5235814.0	10952.0	88219.0	20.0	4934327.0	3271.0	213268.0	814.0	111922.0	1886.0	66213858.0	1415409.0	46780712.0	Europe	2021-12-06
12	Italy	5118562.0	9489.0	134298.0	95.0	4748454.0	5567.0	235810.0	743.0	84836.0	2226.0	122636677.0	2032613.0	60334494.0	Europe	2021-12-06
13	Colombia	5082762.0	1698.0	128821.0	41.0	4923433.0	2122.0	30508.0	342.0	98391.0	2494.0	28382350.0	549418.0	51658961.0	South America	2021-12-06
14	Indonesia	4257815.0	130.0	143876.0	9.0	4108297.0	2005.0	5642.0	0.0	15334.0	518.0	56152356.0	202232.0	277662471.0	Asia	2021-12-06
15	Mexico	3901263.0	970.0	295202.0	48.0	3257676.0	1874.0	348385.0	4798.0	29810.0	2256.0	11949792.0	91310.0	130871191.0	North America	2021-12-06
