#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	49878049.0	147434.0	808116.0	1353.0	39463245.0	73599.0	9606688.0	13714.0	149440.0	2421.0	759601375.0	2275854.0	333765397.0	North America	2021-12-03
2	India	34624360.0	8603.0	470530.0	415.0	34045666.0	8612.0	108164.0	8944.0	24744.0	336.0	644668082.0	460704.0	1399309544.0	Asia	2021-12-03
3	Brazil	22129409.0	10627.0	615454.0	229.0	21357412.0	5907.0	156543.0	8318.0	103067.0	2866.0	63776166.0	297034.0	214709861.0	South America	2021-12-03
4	UK	10378256.0	50120.0	145424.0	143.0	9156066.0	29938.0	1076766.0	895.0	151743.0	2126.0	366108215.0	5352959.0	68393618.0	Europe	2021-12-03
5	Russia	9736037.0	32930.0	278857.0	1217.0	8436631.0	36514.0	1020549.0	2300.0	66674.0	1910.0	226800000.0	1553174.0	146023563.0	Europe	2021-12-03
6	Turkey	8861386.0	21495.0	77417.0	187.0	8392971.0	20193.0	390998.0	1405.0	103484.0	904.0	108745783.0	1269946.0	85630260.0	Asia	2021-12-03
7	France	7823388.0	49858.0	119457.0	127.0	7155819.0	14543.0	548112.0	2058.0	119479.0	1824.0	162981031.0	2489052.0	65479150.0	Europe	2021-12-03
8	Iran	6129199.0	3603.0	130066.0	78.0	5908901.0	7369.0	90232.0	3296.0	71668.0	1521.0	39093355.0	457114.0	85522195.0	Asia	2021-12-03
9	Germany	6097477.0	70681.0	103308.0	399.0	5023300.0	43600.0	970869.0	4636.0	72446.0	1227.0	85782441.0	1019213.0	84165340.0	Europe	2021-12-03
10	Argentina	5337692.0	2382.0	116639.0	22.0	5198099.0	2003.0	22954.0	657.0	116579.0	2547.0	26355038.0	575614.0	45785918.0	South America	2021-12-03
11	Spain	5202958.0	13738.0	88159.0	37.0	4927391.0	1413.0	187408.0	814.0	111221.0	1885.0	66213858.0	1415414.0	46780564.0	Europe	2021-12-03
12	Italy	5077440.0	17025.0	134077.0	74.0	4727214.0	9658.0	216149.0	708.0	84154.0	2222.0	121173417.0	2008336.0	60335220.0	Europe	2021-12-03
13	Colombia	5076378.0	2299.0	128685.0	42.0	4916313.0	2392.0	31380.0	342.0	98276.0	2491.0	28258816.0	547073.0	51654519.0	South America	2021-12-03
14	Indonesia	4257243.0	245.0	143858.0	8.0	4105680.0	328.0	7705.0	0.0	15334.0	518.0	55342143.0	199331.0	277638777.0	Asia	2021-12-03
15	Mexico	3894364.0	3146.0	294715.0	287.0	3250478.0	2466.0	349171.0	4798.0	29760.0	2252.0	11904011.0	90967.0	130860095.0	North America	2021-12-03
16	Poland	3623451.0	26964.0	85128.0	472.0	3091259.0	25041.0	447064.0	1968.0	95890.0	2253.0	24764134.0	655351.0	37787584.0	Europe	2021-12-03
17	Ukraine	3477649.0	13777.0	87566.0	509.0	3018620.0	22893.0	371463.0	177.0	80205.0	2020.0	16009215.0	369220.0	43359522.0	Europe	2021-12-03
18	South Africa	3004203.0	16055.0	89944.0	29.0	2852898.0	1993.0	61361.0	546.0	49761.0	1490.0	19646423.0	325421.0	60372382.0	Africa	2021-12-03
19	Philippines	2833777.0	443.0	48987.0	235.0	2769587.0	407.0	15203.0	1023.0	25380.0	439.0	24313150.0	217751.0	111655624.0	Asia	2021-12-03
20	Netherlands	2706263.0	21529.0	19586.0	62.0	2137058.0	9044.0	549619.0	609.0	157443.0	1139.0	19205114.0	1117301.0	17188851.0	Europe	2021-12-03
21	Malaysia	2649578.0	5551.0	30538.0	17.0	2556554.0	5301.0	62486.0	499.0	80398.0	927.0	38161832.0	1157968.0	32955873.0	Asia	2021-12-03
22	Peru	2241027.0	1606.0	201326.0	44.0	0.0	0.0	0.0	967.0	66647.0	5987.0	20463224.0	608570.0	33625115.0	South America	2021-12-03
23	Czechia	2212056.0	18596.0	33523.0	109.0	1894921.0	500.0	283612.0	1056.0	206017.0	3122.0	44071446.0	4104531.0	10737268.0	Europe	2021-12-03
24	Thailand	2130641.0	4912.0	20878.0	33.0	2037000.0	5844.0	72763.0	1369.0	30416.0	298.0	14913135.0	212895.0	70049337.0	Asia	2021-12-03
25	Iraq	2083515.0	741.0	23867.0	8.0	2048378.0	1112.0	11270.0	100.0	50199.0	575.0	16405036.0	395255.0	41504977.0	Asia	2021-12-03
26	Belgium	1809557.0	23113.0	27120.0	48.0	1351555.0	5627.0	430882.0	793.0	155175.0	2326.0	24998146.0	2143662.0	11661424.0	Europe	2021-12-03
27	Canada	1802359.0	3487.0	29757.0	20.0	1745281.0	2757.0	27321.0	497.0	47166.0	779.0	49099908.0	1284899.0	38213055.0	North America	2021-12-03
28	Romania	1783630.0	1673.0	56910.0	183.0	1695283.0	3927.0	31437.0	1031.0	93605.0	2987.0	16108574.0	845377.0	19054895.0	Europe	2021-12-03
29	Chile	1768584.0	2091.0	38439.0	36.0	1661024.0	1253.0	69121.0	692.0	91401.0	1987.0	25803364.0	1333527.0	19349711.0	South America	2021-12-03
30	Japan	1727560.0	130.0	18363.0	1.0	1708345.0	126.0	852.0	32.0	13719.0	146.0	28040512.0	222676.0	125925054.0	Asia	2021-12-03
31	Bangladesh	1577070.0	243.0	27989.0	3.0	1541886.0	225.0	7195.0	1382.0	9442.0	168.0	10946046.0	65536.0	167023961.0	Asia	2021-12-03
32	Israel	1345083.0	415.0	8199.0	0.0	1331497.0	434.0	5387.0	112.0	144229.0	879.0	31188024.0	3344202.0	9326000.0	Asia	2021-12-03
33	Pakistan	1286022.0	391.0	28753.0	8.0	1245155.0	2437.0	12114.0	895.0	5666.0	127.0	22118750.0	97444.0	226988925.0	Asia	2021-12-03
34	Vietnam	1280780.0	13670.0	25858.0	200.0	1006459.0	1149.0	248463.0	6449.0	12992.0	262.0	69433777.0	704305.0	98584854.0	Asia	2021-12-03
35	Serbia	1260806.0	1801.0	11837.0	45.0	1202858.0	3439.0	46111.0	172.0	145133.0	1363.0	6860373.0	789706.0	8687247.0	Europe	2021-12-03
36	Sweden	1212145.0	0.0	15136.0	0.0	1161101.0	828.0	35908.0	43.0	118967.0	1486.0	13708481.0	1345433.0	10188897.0	Europe	2021-12-03
37	Austria	1185982.0	6738.0	12693.0	68.0	1050051.0	13498.0	123238.0	643.0	130621.0	1398.0	111937966.0	12328589.0	9079544.0	Europe	2021-12-03
