#	Country	Total Cases	New Cases	Total Deaths	New Deaths	Total Recover	New Recorver	Active Cases	Serious Critical	Cases/1M pop	Deaths/1M pop	Total tests	Tests/1M pop	Population	Continent	Date
1	USA	50060500.0	78131.0	809574.0	411.0	39552467.0	41297.0	9698459.0	13780.0	149982.0	2426.0	762235227.0	2283673.0	333775983.0	North America	2021-12-05
2	India	34641561.0	8306.0	473537.0	211.0	34060774.0	6918.0	107250.0	8944.0	24755.0	338.0	647252850.0	462527.0	1399383625.0	Asia	2021-12-05
3	Brazil	22143091.0	4844.0	615674.0	68.0	21362553.0	3201.0	164864.0	8318.0	103126.0	2867.0	63776166.0	297023.0	214718105.0	South America	2021-12-05
4	UK	10463780.0	43789.0	145605.0	54.0	9220626.0	32495.0	1097549.0	895.0	152989.0	2129.0	368154460.0	5382724.0	68395562.0	Europe	2021-12-05
5	Russia	9801613.0	32602.0	281278.0	1206.0	8502406.0	30593.0	1017929.0	2300.0	67123.0	1926.0	228000000.0	1561388.0	146023904.0	Europe	2021-12-05
6	Turkey	8901117.0	19357.0	77830.0	185.0	8436712.0	24278.0	386575.0	1405.0	103942.0	909.0	109449755.0	1278093.0	85635216.0	Asia	2021-12-05
7	France	7917264.0	42252.0	119535.0	29.0	7171380.0	3192.0	626349.0	2066.0	120911.0	1826.0	167925512.0	2564534.0	65479937.0	Europe	2021-12-05
8	Germany	6179839.0	35983.0	103604.0	74.0	5082500.0	24400.0	993735.0	4636.0	73424.0	1231.0	85782441.0	1019196.0	84166800.0	Europe	2021-12-05
9	Iran	6134465.0	3109.0	130200.0	76.0	5923316.0	7117.0	80949.0	3249.0	71725.0	1522.0	39093355.0	457082.0	85528070.0	Asia	2021-12-05
10	Argentina	5340676.0	1294.0	116646.0	3.0	5201840.0	1699.0	22190.0	656.0	116639.0	2548.0	26410553.0	576798.0	45788182.0	South America	2021-12-05
11	Spain	5202958.0	0.0	88159.0	0.0	4927391.0	0.0	187408.0	814.0	111220.0	1885.0	66213858.0	1415411.0	46780663.0	Europe	2021-12-05
12	Italy	5109073.0	15012.0	134195.0	43.0	4742887.0	6685.0	231991.0	736.0	84679.0	2224.0	122335117.0	2027607.0	60334736.0	Europe	2021-12-05
13	Colombia	5081064.0	2077.0	128780.0	47.0	4921311.0	2692.0	30973.0	342.0	98361.0	2493.0	28330663.0	548433.0	51657480.0	South America	2021-12-05
14	Indonesia	4257685.0	196.0	143867.0	4.0	4106292.0	298.0	7526.0	0.0	15334.0	518.0	55884039.0	201272.0	277654573.0	Asia	2021-12-05
15	Mexico	3900293.0	2841.0	295154.0	251.0	3255802.0	2736.0	349337.0	4798.0	29803.0	2255.0	11944625.0	91273.0	130867492.0	North America	2021-12-05
16	Poland	3671421.0	22389.0	85675.0	45.0	3142265.0	25390.0	443481.0	1969.0	97160.0	2267.0	24870097.0	658159.0	37787358.0	Europe	2021-12-05
17	Ukraine	3497477.0	6622.0	88280.0	278.0	3050659.0	9274.0	358538.0	177.0	80665.0	2036.0	16076359.0	370781.0	43358094.0	Europe	2021-12-05
18	South Africa	3031694.0	11125.0	89966.0	1.0	2858144.0	2670.0	83584.0	546.0	50213.0	1490.0	19761834.0	327310.0	60376468.0	Africa	2021-12-05
19	Philippines	2834611.0	439.0	49386.0	156.0	2771277.0	788.0	13948.0	899.0	25385.0	442.0	24390103.0	218425.0	111663595.0	Asia	2021-12-05
